0,14.000266822998098
1,14.000019203372265
2,14.000281984450027
3,14.000175480295141
4,14.00018987948168
5,14.000086783104486
6,14.00019176956716
7,14.000232534621299
8,14.000018265342943
9,14.000113551474609
10,14.000118979728347
11,14.000108613607255
12,14.000015274733002
13,14.000259291391147
14,14.000217164994197
15,14.000250004161927
16,14.000260760794857
17,14.000059530398033
18,14.000109750154056
19,14.000194887127428
20,14.000244826262701
21,14.00024188660649
22,14.000244430329396
23,14.000279162881265
24,14.000210523207295
25,14.000044078053628
26,14.000077707688982
27,14.000082545916378
28,14.000040836565807
29,14.000218958163833
30,14.000024148776262
31,14.000109936236552
32,14.000295180835732
33,14.000235717489405
34,14.00012804033289
35,14.00028739575324
36,14.000053869882741
37,14.00002131460897
38,14.000150840920064
39,14.00005576283377
40,14.000012666681107
41,14.000025282656956
42,14.000178074193933
43,14.000002875094328
44,14.00024721717319
45,14.000054592249873
46,14.00004041829517
47,14.000084943842344
48,14.00011059492167
49,14.000016767514825
50,14.000033427911559
51,14.000245477692035
52,14.000040856351783
53,14.000075058003787
54,14.000053747118512
55,14.000197399320284
56,14.000206574682975
57,14.000205425021264
58,14.000267916282452
59,14.000124965926963
60,14.00020653366847
61,14.000089453926863
62,14.000244988165175
63,14.000175730347411
64,14.000036156447235
65,14.000054936641021
66,14.000050716249712
67,14.000015477229647
68,14.000301471253653
69,14.000108006848686
70,14.000028329197118
71,14.000280734110605
72,14.000265998072726
73,14.000044180350955
74,14.000274087536097
75,14.000303131288645
76,14.000236106493151
77,14.000325040117524
78,14.00028577405774
79,14.00011606093394
80,14.000164480765681
81,14.000005179000068
82,14.000346107379025
83,14.000057341169772
84,14.000302759337986
85,14.000039414009702
86,14.000212544810799
87,14.000179494513434
88,14.000166758674505
89,14.00030320567467
90,14.00015567378034
91,14.000055986497225
92,14.000030722441233
93,14.000118195664932
94,14.00016993248666
95,14.000170449100956
96,14.000106294257144
97,14.000112430617714
98,14.000118574484043
99,14.000324991323026
100,14.000288521343728
101,14.000068502621374
102,14.000301291278955
103,14.000288009457467
104,14.000068873050127
105,14.000039714240117
106,14.00008239609111
107,14.000320047025244
108,14.000269713902606
109,14.000230126559211
110,14.000088006136323
111,14.000249485698353
112,14.000092023752593
113,14.000282890009807
114,14.000240928180258
115,14.0000865058786
116,14.0000813421625
117,14.000060293584346
118,14.000164398098544
119,14.000172982003145
120,14.000101140033902
121,14.000172402015489
122,14.000065184181768
123,14.000008878018635
124,14.000202025000744
125,14.00019466820321
126,14.00020581903443
127,14.000341999039444
128,14.00006931463847
129,14.000133285698464
130,14.000254184717576
131,14.000322230575739
132,14.000074377825204
133,14.00031056872129
134,14.000306587757073
135,14.000274797824549
136,14.000120996465395
137,14.000316675811165
138,14.000132775807918
139,14.000011422569232
140,14.000228893892832
141,14.00018230849872
142,14.000029330504512
143,14.000232622409605
144,14.000215274937332
145,14.000255443155732
146,14.000285431253532
147,14.00010169226001
148,14.000213432840596
149,14.000001170471327
150,14.000200655598363
151,14.000171155170019
152,14.000003113739258
153,14.000018043722468
154,14.000004964121405
155,14.000252042489644
156,14.000009523927687
157,14.000056908109316
158,14.000333632648568
159,14.000119064428334
160,14.00018536316498
161,14.00015769956291
162,14.000268033653098
163,14.000249764002158
164,14.00006315361247
165,14.000345587367514
166,14.000097037686249
167,14.000180306750503
168,14.000079958312403
169,14.000246280028723
170,14.000120238636162
171,14.000039322105692
172,14.000065849860693
173,14.00021719980338
174,14.000146036690186
175,14.000114125438612
176,14.00032041542288
177,14.00020780686438
178,14.000201851329306
179,14.000158175391956
180,14.000071934712834
181,14.000060218678446
182,14.000312398573662
183,14.00036503471494
184,14.000288010591312
185,14.000271367292653
186,14.000089059787989
187,14.0002722014402
188,14.00024333452131
189,14.000224409550766
190,14.000222331611893
191,14.000145032488309
192,14.00004337612155
193,14.000162891189964
194,14.000271579495122
195,14.000109980265142
196,14.000272983396275
197,14.000022343762245
198,14.000221970185425
199,14.000138348924876
200,14.000049532100215
201,14.000093120702546
202,14.000067449479129
203,14.000151774279374
204,14.000354266527149
205,14.000299589457933
206,14.00022001811472
207,14.000053465874586
208,14.000037129642612
209,14.000330260017876
210,14.00020643026455
211,14.00028838999868
212,14.000031602861295
213,14.000303472852993
214,14.000127880844026
215,14.000118828995193
216,14.000013428123294
217,14.000033285369188
